architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,table_lookup_presence,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count
mips,Non-Crypto,clang,Os,xor_mips_clang_Os.elf,putchar,000113d0,Non-Crypto,1,1,2,0,0,0.0,8.0,0,2,0,1,0,0,8,1.770000411270102,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,2.7660353655857572,1.626688849701832,0.25,5
mips,Non-Crypto,clang,Os,xor_mips_clang_Os.elf,_fini,000113f0,Non-Crypto,2,1,1,0,0,0.0,9.0,1,2,0,1,0,0,18,1.9767819897246781,0.1283068783068783,True,20,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,32,6,2,12,0.0975609756097561,4.3108778309165325,2.2720296068154098,0.05555555555555555,15
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,_init,00400640,Non-Crypto,5,8,5,0,0,0.0,6.2,1,8,1,7,0,0,31,2.0796019374093273,0.12343628593628594,True,40,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,4,0,32,11,3,16,0.0958904109589041,4.2704986055721905,2.2461336880625637,0.16129032258064516,19
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,__start,004006c0,Non-Crypto,3,4,3,0,0,0.0,7.333333333333333,1,4,0,4,0,0,22,1.107946233266088,0.1611111111111111,True,32,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,16,7,1,10,0.13636363636363635,4.382832099493558,2.3923985797064877,0.13636363636363635,20
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,deregister_tm_clones,00400720,Non-Crypto,4,5,3,0,0,0.0,3.5,1,5,2,3,0,0,14,1.3052074888994922,0.29166666666666663,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,8,4,4,0.037037037037037035,3.8391335334905508,2.3825264723482733,0.21428571428571427,11
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,register_tm_clones,00400758,Non-Crypto,4,5,3,0,0,0.0,4.75,1,5,2,3,0,0,19,1.3157993776354304,0.30128205128205127,True,22,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,11,5,6,0.03125,4.2076821183651445,2.823019116267279,0.15789473684210525,16
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,__do_global_dtors_aux,004007a4,Non-Crypto,5,8,5,1,1,0.125,8.8,1,6,3,5,1,0,44,1.5760833007564412,0.09796803837550866,True,78,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,36,12,7,29,0.14285714285714285,5.1908748207393725,2.3664091298227836,0.11363636363636363,38
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,rol,00400860,Non-Crypto,1,0,1,0,0,0.0,24.0,1,1,0,0,0,0,24,1.2800532454679168,0.19642857142857142,True,28,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,12,11,1,11,0.14285714285714285,4.716241861404226,2.4986075266240535,0.041666666666666664,23
mips,XOR-CIPHER,gcc,O0,xor_mips_gcc_O0.elf,xor_init,004008c0,XOR-CIPHER,9,13,6,3,3,0.23076923076923078,13.0,1,5,3,10,3,0,117,1.1753736927885963,0.10594102399657955,True,162,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,40,37,12,62,0.15748031496062992,4.663815845716316,2.588488541951707,0.05128205128205128,70
mips,XOR-CIPHER,gcc,O0,xor_mips_gcc_O0.elf,sub,00400a94,XOR-CIPHER,4,4,2,1,1,0.25,8.5,1,3,1,3,1,0,34,1.1011340654226867,0.09027777777777778,True,54,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,6,1,21,0.175,4.147252179658897,2.2563053583891333,0.058823529411764705,27
mips,XOR-CIPHER,gcc,O0,xor_mips_gcc_O0.elf,perm,00400b1c,XOR-CIPHER,8,11,5,1,1,0.09090909090909091,9.0,1,6,3,8,1,0,72,1.327056672838572,0.1449378465003465,True,122,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,3,0,64,15,3,46,0.17032967032967034,4.801699540917958,2.214480616860366,0.06944444444444445,48
mips,XOR-CIPHER,gcc,O0,xor_mips_gcc_O0.elf,diff,00400c3c,XOR-CIPHER,8,11,5,2,2,0.18181818181818182,9.75,1,4,3,8,2,0,78,1.257790766201847,0.1733684267143763,True,114,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,24,21,5,38,0.15822784810126583,4.451099925674083,2.469658697628479,0.0641025641025641,47
mips,XOR-CIPHER,gcc,O0,xor_mips_gcc_O0.elf,xor_encrypt_block,00400d74,XOR-CIPHER,11,18,9,5,5,0.2777777777777778,10.363636363636363,1,9,4,14,5,0,114,1.2501612284494508,0.07043997668997669,True,192,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,3,0,80,17,3,75,0.17666666666666667,4.849920180565836,2.168666554944168,0.07894736842105263,53
mips,XOR-CIPHER,gcc,O0,xor_mips_gcc_O0.elf,xor_decrypt_block,00400f3c,XOR-CIPHER,25,35,12,7,7,0.2,7.56,1,7,9,26,7,0,189,1.1651705165641628,0.05595781678959362,True,290,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,4,0,112,24,6,123,0.18046709129511676,4.828639259652054,2.181454032995957,0.06349206349206349,71
mips,XOR-CIPHER,gcc,O0,xor_mips_gcc_O0.elf,xor_stream,00401230,XOR-CIPHER,12,19,9,3,3,0.15789473684210525,10.166666666666666,1,8,4,15,3,0,122,1.1946100113791356,0.05311714709672153,True,196,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,5,0,128,25,3,74,0.17763157894736842,4.742608770440413,2.2686934256252647,0.07377049180327869,51
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,main,00401418,Non-Crypto,18,49,33,10,10,0.20408163265306123,17.27777777777778,2,24,6,43,10,0,311,1.4617793720817662,0.1104799275721187,True,506,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,42,0,384,110,20,161,0.15167095115681234,4.908650020435556,2.2811296496458997,0.10610932475884244,55
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,__do_global_ctors_aux,00401900,Non-Crypto,5,6,3,0,0,0.0,4.4,2,6,2,4,0,0,22,1.4596238638661887,0.13405797101449274,True,42,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,28,7,1,15,0.1323529411764706,4.530290103709066,2.1927157473713086,0.13636363636363635,20
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,_MIPS_STUBS_,00401960,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.8326114908647264,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.875,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,printf,00401970,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.7871569454101808,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.875,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,free,00401980,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.8326114908647264,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.875,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,memcpy,00401990,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.8326114908647264,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.875,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,__stack_chk_fail,004019a0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.8326114908647264,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.875,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,malloc,004019b0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.8326114908647264,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.875,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,puts,004019c0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.8326114908647264,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.75,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,strlen,004019d0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.8326114908647264,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.875,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,putchar,004019e0,Non-Crypto,1,1,2,0,0,0.0,8.0,0,2,0,1,0,0,8,1.8326114908647264,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,2.7660353655857572,1.626688849701832,0.25,5
mips,Non-Crypto,gcc,O0,xor_mips_gcc_O0.elf,_fini,00401a00,Non-Crypto,2,2,2,1,1,0.5,8.5,0,3,0,2,1,0,17,2.072780638889321,0.13186813186813187,True,20,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,32,6,2,11,0.1,4.359757790436161,2.283412692230711,0.11764705882352941,15
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,_init,004005f0,Non-Crypto,5,8,5,0,0,0.0,6.2,1,8,1,7,0,0,31,2.0816563167113253,0.12343628593628594,True,40,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,4,0,32,11,3,16,0.0958904109589041,4.281363782677133,2.2461336880625637,0.16129032258064516,19
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,__start,00400670,Non-Crypto,3,4,3,0,0,0.0,7.333333333333333,1,4,0,4,0,0,22,1.1138327450228473,0.1611111111111111,True,32,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,16,7,1,10,0.13636363636363635,4.382832099493558,2.3923985797064877,0.13636363636363635,20
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,deregister_tm_clones,004006d0,Non-Crypto,4,5,3,0,0,0.0,3.5,1,5,2,3,0,0,14,1.3052074888994922,0.29166666666666663,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,8,4,4,0.037037037037037035,3.8391335334905508,2.3825264723482733,0.21428571428571427,11
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,register_tm_clones,00400708,Non-Crypto,4,5,3,0,0,0.0,4.75,1,5,2,3,0,0,19,1.3157993776354304,0.30128205128205127,True,22,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,11,5,6,0.03125,4.2076821183651445,2.823019116267279,0.15789473684210525,16
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,__do_global_dtors_aux,00400754,Non-Crypto,5,8,5,1,1,0.125,8.8,1,6,3,5,1,0,44,1.5760833007564412,0.09796803837550866,True,78,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,36,12,7,29,0.14285714285714285,5.1908748207393725,2.3664091298227836,0.11363636363636363,38
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,rol,00400810,Non-Crypto,1,0,1,0,0,0.0,7.0,1,1,0,0,0,0,7,1.1454403109228792,0.6666666666666666,False,8,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,16,10,2,1,0.0,3.819801905828917,2.279799131837405,0.14285714285714285,6
mips,XOR-CIPHER,gcc,O1,xor_mips_gcc_O1.elf,sub,0040082c,XOR-CIPHER,3,3,2,0,0,0.0,4.333333333333333,1,3,1,2,0,0,13,0.9036791590008312,0.27777777777777773,True,24,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,4,1,7,0.10714285714285714,3.7928733835274238,2.426246548376993,0.15384615384615385,12
mips,XOR-CIPHER,gcc,O1,xor_mips_gcc_O1.elf,diff,00400860,XOR-CIPHER,7,10,5,4,4,0.4,7.857142857142857,1,4,3,7,4,0,55,1.1574274423718462,0.17687020581757423,True,102,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,44,15,4,34,0.144,4.9172456007478,2.553407592671275,0.09090909090909091,40
mips,XOR-CIPHER,gcc,O1,xor_mips_gcc_O1.elf,perm,0040093c,XOR-CIPHER,7,10,5,2,2,0.2,7.142857142857143,1,7,3,7,2,0,50,1.2165387809854888,0.14709537774053905,True,88,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,3,0,56,8,2,39,0.1510791366906475,4.926323911982582,2.1545177727601135,0.1,36
mips,XOR-CIPHER,gcc,O1,xor_mips_gcc_O1.elf,xor_init,00400a04,XOR-CIPHER,7,10,5,4,4,0.4,16.285714285714285,1,4,3,7,4,0,114,1.3242614595352105,0.13155241597671963,True,206,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,68,29,11,100,0.15088757396449703,5.5604419488331045,2.4595811997050308,0.043859649122807015,58
mips,XOR-CIPHER,gcc,O1,xor_mips_gcc_O1.elf,xor_encrypt_block,00400bcc,XOR-CIPHER,11,18,9,5,5,0.2777777777777778,8.0,1,10,4,14,5,0,88,1.1747528422466023,0.09681813995160224,True,180,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,3,0,72,12,2,69,0.1685823754789272,5.207727171481085,2.139940666129873,0.10227272727272728,52
mips,XOR-CIPHER,gcc,O1,xor_mips_gcc_O1.elf,xor_decrypt_block,00400d2c,XOR-CIPHER,17,27,12,8,8,0.2962962962962963,7.529411764705882,1,8,8,19,8,0,128,1.0905070299532849,0.10952805364570072,True,260,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,5,0,96,33,8,105,0.16094986807387862,5.398316212499872,2.474253549496519,0.09375,71
mips,XOR-CIPHER,gcc,O1,xor_mips_gcc_O1.elf,xor_stream,00400f2c,XOR-CIPHER,12,19,9,3,3,0.15789473684210525,7.333333333333333,1,9,6,13,3,0,88,0.9474011050036454,0.20672284065141208,True,164,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,4,0,120,21,3,60,0.17154811715481172,5.2942467289732,2.321865696850975,0.10227272727272728,50
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,main,0040108c,Non-Crypto,13,43,32,5,5,0.11627906976744186,18.23076923076923,1,24,6,37,5,0,237,1.6949355369733445,0.14072948463686094,True,418,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,39,0,376,88,18,121,0.1377049180327869,5.214052201153062,2.2182155494891598,0.1350210970464135,53
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,__do_global_ctors_aux,00401440,Non-Crypto,5,6,3,0,0,0.0,4.4,2,6,2,4,0,0,22,1.4596238638661887,0.13405797101449274,True,42,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,28,7,1,15,0.1323529411764706,4.530290103709066,2.1927157473713086,0.13636363636363635,20
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,_MIPS_STUBS_,004014a0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.8326114908647264,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.875,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,free,004014b0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.8326114908647264,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.875,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,__stack_chk_fail,004014c0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.8326114908647264,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.875,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,malloc,004014d0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.8326114908647264,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.875,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,puts,004014e0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.8326114908647264,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.75,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,putchar,004014f0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.6867043459100248,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.875,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,__printf_chk,00401500,Non-Crypto,1,1,2,0,0,0.0,8.0,0,2,0,1,0,0,8,1.7871569454101808,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,2.7660353655857572,1.626688849701832,0.25,5
mips,Non-Crypto,gcc,O1,xor_mips_gcc_O1.elf,_fini,00401520,Non-Crypto,2,2,2,1,1,0.5,8.5,0,3,0,2,1,0,17,2.0800391725639695,0.13186813186813187,True,20,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,32,6,2,11,0.1,4.400270841938565,2.283412692230711,0.11764705882352941,15
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,_init,004005f0,Non-Crypto,5,8,5,0,0,0.0,6.2,1,8,1,7,0,0,31,2.0798589655156983,0.12343628593628594,True,40,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,4,0,32,11,3,16,0.0958904109589041,4.308339411450894,2.2461336880625637,0.16129032258064516,19
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,main,00400670,Non-Crypto,13,43,32,0,0,0.0,16.0,2,24,6,37,0,0,208,1.6389129436913403,0.1485786020646955,True,452,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,38,0,384,104,17,126,0.13615023474178403,5.626072570258598,2.267942585416062,0.15384615384615385,61
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,__start,004009b0,Non-Crypto,3,4,3,0,0,0.0,7.333333333333333,0,4,0,4,0,0,22,1.0961634312154451,0.1611111111111111,True,32,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,16,7,1,10,0.13636363636363635,4.40555937222083,2.3923985797064877,0.13636363636363635,20
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,deregister_tm_clones,00400a10,Non-Crypto,4,5,3,0,0,0.0,3.5,1,5,2,3,0,0,14,1.3052074888994922,0.29166666666666663,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,8,4,4,0.037037037037037035,3.8391335334905508,2.3825264723482733,0.21428571428571427,11
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,register_tm_clones,00400a48,Non-Crypto,4,5,3,0,0,0.0,4.75,1,5,2,3,0,0,19,1.3157993776354304,0.30128205128205127,True,22,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,11,5,6,0.03125,4.2076821183651445,2.823019116267279,0.15789473684210525,16
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,__do_global_dtors_aux,00400a94,Non-Crypto,5,8,5,1,1,0.125,8.8,1,6,3,5,1,0,44,1.5594166340897744,0.09796803837550866,True,78,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,36,12,7,29,0.14285714285714285,5.182665483023144,2.3664091298227836,0.11363636363636363,38
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,rol,00400b50,Non-Crypto,1,0,1,0,0,0.0,7.0,1,1,0,0,0,0,7,1.1454403109228792,0.6666666666666666,False,8,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,16,10,2,1,0.0,3.7928416378945076,2.279799131837405,0.14285714285714285,6
mips,XOR-CIPHER,gcc,O2,xor_mips_gcc_O2.elf,sub,00400b6c,XOR-CIPHER,3,3,2,0,0,0.0,3.6666666666666665,1,3,1,2,0,0,11,1.1683851476674891,0.2222222222222222,True,26,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,1,8,0.12903225806451613,3.8772613609063624,2.2670037649415056,0.18181818181818182,10
mips,XOR-CIPHER,gcc,O2,xor_mips_gcc_O2.elf,diff,00400b98,XOR-CIPHER,3,4,3,1,1,0.25,8.666666666666666,1,4,1,3,1,0,26,1.2843540400102749,0.2209302325581395,True,50,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,20,10,3,16,0.125,4.798634852956842,2.507790968169103,0.11538461538461539,24
mips,XOR-CIPHER,gcc,O2,xor_mips_gcc_O2.elf,perm,00400c00,XOR-CIPHER,5,7,4,0,0,0.0,7.8,1,7,2,5,0,0,39,1.4535036525546818,0.10458225984541773,True,78,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,56,6,1,34,0.16666666666666666,5.049927568415101,1.9987686271303187,0.10256410256410256,26
mips,XOR-CIPHER,gcc,O2,xor_mips_gcc_O2.elf,xor_init,00400c9c,XOR-CIPHER,7,9,4,3,3,0.3333333333333333,11.714285714285714,1,4,2,7,3,0,82,1.1642208544100732,0.1326943122782831,True,188,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,24,98,39,134,0.09066666666666667,5.575160102190085,3.1443919420558086,0.04878048780487805,54
mips,XOR-CIPHER,gcc,O2,xor_mips_gcc_O2.elf,xor_encrypt_block,00400de4,XOR-CIPHER,8,15,9,4,4,0.26666666666666666,10.125,1,10,4,11,4,0,81,1.2066318034250503,0.21246097435830538,True,170,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,80,15,2,68,0.1791044776119403,5.4246467394877484,2.1380126927520737,0.1111111111111111,42
mips,XOR-CIPHER,gcc,O2,xor_mips_gcc_O2.elf,xor_decrypt_block,00400f28,XOR-CIPHER,16,25,11,5,5,0.2,6.625,1,8,7,18,5,0,106,0.9729111449818434,0.14710583998698987,True,232,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,3,0,80,63,21,115,0.140625,5.427156833997916,2.8686581379091507,0.10377358490566038,69
mips,XOR-CIPHER,gcc,O2,xor_mips_gcc_O2.elf,xor_stream,004010d0,XOR-CIPHER,12,18,8,3,3,0.16666666666666666,7.0,1,10,5,13,3,0,84,0.9116196180515344,0.12242883004869305,True,174,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,128,18,3,65,0.1857707509881423,5.435368284656276,2.300514208398129,0.09523809523809523,47
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,__do_global_ctors_aux,00401220,Non-Crypto,5,6,3,0,0,0.0,4.4,2,6,2,4,0,0,22,1.4596238638661887,0.13405797101449274,True,42,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,28,7,1,15,0.1323529411764706,4.530290103709066,2.1927157473713086,0.13636363636363635,20
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,_MIPS_STUBS_,00401280,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.8326114908647264,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.875,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,free,00401290,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.8326114908647264,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.875,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,__stack_chk_fail,004012a0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.8326114908647264,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.875,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,malloc,004012b0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.8326114908647264,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.875,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,puts,004012c0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.8326114908647264,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.75,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,putchar,004012d0,Non-Crypto,1,1,2,0,0,0.0,4.0,0,2,0,1,0,0,4,1.8326114908647264,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,3.875,1.626688849701832,0.5,3
mips,Non-Crypto,gcc,O2,xor_mips_gcc_O2.elf,__printf_chk,004012e0,Non-Crypto,1,1,2,0,0,0.0,8.0,0,2,0,1,0,0,8,1.8326114908647264,0.21428571428571427,True,10,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,0,1,0.07142857142857142,2.7660353655857572,1.626688849701832,0.25,5
