architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexity,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count
riscv,RSA-4096,riscv64-linux-gnu-gcc,O0,rsa4096_riscv_riscv64-linux-gnu-gcc_O0.elf,rsa_decrypt,00100f2a,RSA-4096,1,1,2,1,1,1.0,19.0,0,2,0,1,1,0.0,19,1.9865442100736814,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,40,0,0,13,0.23255813953488372,5.262845727714873,2.021993887012111,0.10526315789473684,16
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O0,rsa4096_riscv_riscv64-linux-gnu-gcc_O0.elf,main,00100f5e,Non-Crypto,6,17,13,10,10,0.5882352941176471,15.166666666666666,2,13,2,15,10,0.11764705882352941,91,1.4784941867359873,0.11314102564102564,34,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,10,0,112,16,16,58,0.15458937198067632,6.038343101171808,2.2724820866161717,0.14285714285714285,48
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O0,rsa4096_riscv_riscv64-linux-gnu-gcc_O0.elf,__umodti3,00101094,Non-Crypto,69,106,39,11,8,0.10377358490566038,3.782608695652174,4,66,41,65,11,0.32075471698113206,261,0.3726570022664355,0.10587881547146699,146,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,6,0,0,113,68,115,0.013636363636363636,6.253142773500612,3.0792283679566226,0.14942528735632185,151
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O1,rsa4096_riscv_riscv64-linux-gnu-gcc_O1.elf,FUN_00100750,00100750,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.8553885422075336,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O1,rsa4096_riscv_riscv64-linux-gnu-gcc_O1.elf,FUN_00100760,00100760,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.688721875540867,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O1,rsa4096_riscv_riscv64-linux-gnu-gcc_O1.elf,FUN_00100770,00100770,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140455,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.8553885422075336,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O1,rsa4096_riscv_riscv64-linux-gnu-gcc_O1.elf,FUN_00100780,00100780,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.688721875540867,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O1,rsa4096_riscv_riscv64-linux-gnu-gcc_O1.elf,FUN_00100790,00100790,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.8553885422075336,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O1,rsa4096_riscv_riscv64-linux-gnu-gcc_O1.elf,FUN_001007a0,001007a0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8540671423807125,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.688721875540867,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O1,rsa4096_riscv_riscv64-linux-gnu-gcc_O1.elf,FUN_001007b0,001007b0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140455,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.8553885422075336,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O1,rsa4096_riscv_riscv64-linux-gnu-gcc_O1.elf,_start,001007c0,Non-Crypto,1,3,4,1,1,0.3333333333333333,12.0,0,3,0,3,1,0.0,12,1.909598017900769,0.08695652173913043,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,4,0.08695652173913043,4.616874605956221,1.9102699414555262,0.3333333333333333,11
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O1,rsa4096_riscv_riscv64-linux-gnu-gcc_O1.elf,_PREINIT_0,001007e2,Non-Crypto,1,0,1,0,0,0.0,3.0,1,1,0,0,0,0.0,3,1.303515793128299,0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,0,1,1,2,0.0,3.121928094887362,1.9219280948873623,0.3333333333333333,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O1,rsa4096_riscv_riscv64-linux-gnu-gcc_O1.elf,deregister_tm_clones,001007ee,Non-Crypto,4,5,3,0,0,0.0,2.5,1,5,2,3,0,0.0,10,1.0342428686443523,0.08571428571428572,2,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,0,3,3,6,0.05263157894736842,4.215360357297302,2.2597992234005675,0.3,8
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O1,rsa4096_riscv_riscv64-linux-gnu-gcc_O1.elf,register_tm_clones,00100810,Non-Crypto,4,5,3,0,0,0.0,3.75,1,5,2,3,0,0.0,15,0.814461886838396,0.10515873015873016,8,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,0,6,4,8,0.037037037037037035,4.524899448665393,2.6461579847728203,0.2,13
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O1,rsa4096_riscv_riscv64-linux-gnu-gcc_O1.elf,__do_global_dtors_aux,0010083c,Non-Crypto,5,8,5,1,1,0.125,4.0,2,7,2,6,1,0.0,20,1.4709752726879763,0.06825396825396826,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,3,14,0.16666666666666666,5.008253193142326,2.3113581852420246,0.25,18
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O1,rsa4096_riscv_riscv64-linux-gnu-gcc_O1.elf,mul_mod,00100878,Non-Crypto,1,1,2,0,0,0.0,10.0,0,2,0,1,0,0.0,10,1.5466942116025684,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,0,0,6,0.09523809523809523,4.469670487371861,2.1040437177782714,0.2,9
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O1,rsa4096_riscv_riscv64-linux-gnu-gcc_O1.elf,pow_mod,00100892,Non-Crypto,7,11,6,4,4,0.36363636363636365,5.142857142857143,1,6,3,8,4,0.09090909090909091,36,0.9336530879617565,0.049999999999999996,24,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,2,1,13,0.14925373134328357,5.524747626002143,2.3650823984846006,0.16666666666666666,22
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O1,rsa4096_riscv_riscv64-linux-gnu-gcc_O1.elf,egcd,001008e2,Non-Crypto,5,7,4,3,3,0.42857142857142855,9.4,1,5,2,5,3,0.14285714285714285,47,1.2802468695399842,0.03253588516746411,24,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,64,3,3,28,0.2,5.959459176738552,2.3582525184495995,0.0851063829787234,36
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O1,rsa4096_riscv_riscv64-linux-gnu-gcc_O1.elf,inv_mod,00100958,Non-Crypto,6,9,5,3,3,0.3333333333333333,5.5,1,8,3,6,3,0.1111111111111111,33,1.0052380457751122,0.036011904761904766,20,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,32,3,3,18,0.15714285714285714,5.494389780335659,2.327161436198085,0.15151515151515152,31
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O1,rsa4096_riscv_riscv64-linux-gnu-gcc_O1.elf,is_prime_mr,001009ac,Non-Crypto,26,41,17,14,13,0.34146341463414637,4.115384615384615,1,20,14,27,14,0.07317073170731707,107,0.6613221559969747,0.032454061506259305,86,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,11,0,144,9,7,58,0.16736401673640167,6.558506506650363,2.388541322419321,0.1588785046728972,63
riscv,RSA-4096,riscv64-linux-gnu-gcc,O1,rsa4096_riscv_riscv64-linux-gnu-gcc_O1.elf,rsa_encrypt,00100ac2,RSA-4096,1,1,2,1,1,1.0,9.0,0,2,0,1,1,0.0,9,1.7881990298208277,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,24,0,0,4,0.125,4.321928094887363,2.0,0.2222222222222222,7
riscv,RSA-4096,riscv64-linux-gnu-gcc,O1,rsa4096_riscv_riscv64-linux-gnu-gcc_O1.elf,rsa_decrypt,00100ad6,RSA-4096,1,1,2,1,1,1.0,9.0,0,2,0,1,1,0.0,9,1.7881990298208277,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,24,0,0,4,0.125,4.321928094887363,2.0,0.2222222222222222,7
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O1,rsa4096_riscv_riscv64-linux-gnu-gcc_O1.elf,rand_in_range,00100aea,Non-Crypto,3,5,4,3,3,0.6,7.666666666666667,1,4,1,4,3,0.0,23,1.297298743363864,0.08333333333333333,4,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,32,2,2,13,0.17777777777777778,5.478670650299985,2.7020616273015414,0.17391304347826086,18
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O1,rsa4096_riscv_riscv64-linux-gnu-gcc_O1.elf,gen_prime,00100b24,Non-Crypto,5,8,5,3,3,0.375,5.6,1,6,2,6,3,0.125,28,1.0881056275827845,0.04218181818181818,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,4,2,14,0.15873015873015872,5.464614648336088,2.2990423405485574,0.17857142857142858,19
riscv,RSA-4096,riscv64-linux-gnu-gcc,O1,rsa4096_riscv_riscv64-linux-gnu-gcc_O1.elf,rsa_generate,00100b64,RSA-4096,8,23,17,14,14,0.6086956521739131,14.0,1,13,4,19,14,0.043478260869565216,112,1.3671384157804476,0.035261035653650255,68,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,9,0,96,13,12,56,0.13333333333333333,6.073920939553684,2.2783719704577035,0.15178571428571427,44
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O1,rsa4096_riscv_riscv64-linux-gnu-gcc_O1.elf,main,00100c9c,Non-Crypto,5,15,12,10,10,0.6666666666666666,15.0,2,12,2,13,10,0.13333333333333333,75,1.4553077830519217,0.10420289855072465,46,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,8,0,64,15,15,41,0.10062893081761007,5.9450179592473535,2.1839286877419313,0.16,45
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O1,rsa4096_riscv_riscv64-linux-gnu-gcc_O1.elf,__umodti3,00100d80,Non-Crypto,69,106,39,11,8,0.10377358490566038,3.782608695652174,4,66,41,65,11,0.32075471698113206,261,0.35404279854141096,0.10587881547146699,146,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,6,0,0,113,68,115,0.013636363636363636,6.26336449951766,3.0792283679566226,0.14942528735632185,151
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O2,rsa4096_riscv_riscv64-linux-gnu-gcc_O2.elf,FUN_00100750,00100750,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.8553885422075336,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O2,rsa4096_riscv_riscv64-linux-gnu-gcc_O2.elf,FUN_00100760,00100760,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.688721875540867,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O2,rsa4096_riscv_riscv64-linux-gnu-gcc_O2.elf,FUN_00100770,00100770,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140455,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.8553885422075336,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O2,rsa4096_riscv_riscv64-linux-gnu-gcc_O2.elf,FUN_00100780,00100780,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.688721875540867,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O2,rsa4096_riscv_riscv64-linux-gnu-gcc_O2.elf,FUN_00100790,00100790,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.8553885422075336,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O2,rsa4096_riscv_riscv64-linux-gnu-gcc_O2.elf,FUN_001007a0,001007a0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8540671423807125,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.688721875540867,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O2,rsa4096_riscv_riscv64-linux-gnu-gcc_O2.elf,FUN_001007b0,001007b0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140455,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.8553885422075336,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O2,rsa4096_riscv_riscv64-linux-gnu-gcc_O2.elf,main,001007c0,Non-Crypto,5,15,12,7,7,0.4666666666666667,13.4,1,12,2,13,7,0.13333333333333333,67,1.6955051697979329,0.09905467552376086,62,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,7,0,64,11,11,37,0.11724137931034483,5.887166574481315,2.2174570435743344,0.1791044776119403,42
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O2,rsa4096_riscv_riscv64-linux-gnu-gcc_O2.elf,_start,00100888,Non-Crypto,1,3,4,1,1,0.3333333333333333,12.0,0,3,0,3,1,0.0,12,1.6913153374673024,0.08695652173913043,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,4,0.08695652173913043,4.616874605956221,1.9102699414555262,0.3333333333333333,11
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O2,rsa4096_riscv_riscv64-linux-gnu-gcc_O2.elf,_PREINIT_0,001008aa,Non-Crypto,1,0,1,0,0,0.0,3.0,1,1,0,0,0,0.0,3,2.012539086752925,0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,0,1,1,2,0.0,3.121928094887362,1.9219280948873623,0.3333333333333333,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O2,rsa4096_riscv_riscv64-linux-gnu-gcc_O2.elf,deregister_tm_clones,001008b6,Non-Crypto,4,5,3,0,0,0.0,2.5,1,5,2,3,0,0.0,10,0.7409663885719312,0.08571428571428572,2,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,0,3,3,6,0.05263157894736842,4.156536827885538,2.2597992234005675,0.3,8
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O2,rsa4096_riscv_riscv64-linux-gnu-gcc_O2.elf,register_tm_clones,001008d8,Non-Crypto,4,5,3,0,0,0.0,3.75,1,5,2,3,0,0.0,15,0.6908468983215463,0.10515873015873016,8,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,0,6,4,8,0.037037037037037035,4.6523912776298655,2.6461579847728203,0.2,13
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O2,rsa4096_riscv_riscv64-linux-gnu-gcc_O2.elf,__do_global_dtors_aux,00100904,Non-Crypto,5,8,5,1,1,0.125,4.0,2,7,2,6,1,0.0,20,1.3297448276004327,0.06825396825396826,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,16,3,3,14,0.16666666666666666,5.0427359517630155,2.3113581852420246,0.25,18
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O2,rsa4096_riscv_riscv64-linux-gnu-gcc_O2.elf,mul_mod,00100940,Non-Crypto,1,1,2,0,0,0.0,10.0,0,2,0,1,0,0.0,10,1.5944164542178114,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,0,0,6,0.09523809523809523,4.5465935642949376,2.1040437177782714,0.2,9
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O2,rsa4096_riscv_riscv64-linux-gnu-gcc_O2.elf,pow_mod,0010095a,Non-Crypto,7,10,5,3,3,0.3,6.0,2,6,3,7,3,0.1,42,1.0276504684349457,0.031746031746031744,26,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,2,1,19,0.17857142857142858,5.347683592281101,2.24586395681713,0.11904761904761904,24
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O2,rsa4096_riscv_riscv64-linux-gnu-gcc_O2.elf,egcd,001009b6,Non-Crypto,5,7,4,2,2,0.2857142857142857,9.2,1,5,2,5,2,0.14285714285714285,46,1.2048170348637066,0.028407460545193684,24,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,64,2,2,28,0.21,5.966378219565319,2.264103200641283,0.08695652173913043,35
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O2,rsa4096_riscv_riscv64-linux-gnu-gcc_O2.elf,inv_mod,00100a2a,Non-Crypto,6,9,5,3,3,0.3333333333333333,5.5,1,8,3,6,3,0.1111111111111111,33,0.9242069961229831,0.034688995215311005,22,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,48,2,2,18,0.16901408450704225,5.748499307625771,2.2932184219254554,0.15151515151515152,31
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O2,rsa4096_riscv_riscv64-linux-gnu-gcc_O2.elf,is_prime_mr,00100a7a,Non-Crypto,22,38,18,9,8,0.23684210526315788,4.681818181818182,1,16,15,23,9,0.07894736842105263,103,0.7276091015453237,0.031217793326273082,80,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,11,0,144,8,6,58,0.17446808510638298,6.572823929798539,2.354877998596266,0.17475728155339806,64
riscv,RSA-4096,riscv64-linux-gnu-gcc,O2,rsa4096_riscv_riscv64-linux-gnu-gcc_O2.elf,rsa_decrypt,00100b8a,RSA-4096,1,1,2,1,1,1.0,6.0,0,2,0,1,1,0.0,6,1.543564443199596,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,0,0,0,2,0.0,3.418295834054489,1.2987949406953985,0.3333333333333333,4
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O2,rsa4096_riscv_riscv64-linux-gnu-gcc_O2.elf,rand_in_range,00100b96,Non-Crypto,3,4,3,2,2,0.5,8.0,1,4,1,3,2,0.0,24,0.9546939122482797,0.0910569105691057,4,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,32,3,3,14,0.16666666666666666,5.53125,2.6666666666666665,0.125,20
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O2,rsa4096_riscv_riscv64-linux-gnu-gcc_O2.elf,gen_prime,00100bd6,Non-Crypto,5,7,4,3,3,0.42857142857142855,7.4,2,6,2,5,3,0.14285714285714285,37,1.100261183194805,0.036410256410256414,18,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,4,2,20,0.18072289156626506,5.427495144782834,2.350735119909228,0.10810810810810811,23
riscv,RSA-4096,riscv64-linux-gnu-gcc,O2,rsa4096_riscv_riscv64-linux-gnu-gcc_O2.elf,rsa_encrypt,00100c28,RSA-4096,1,1,2,1,1,1.0,6.0,0,2,0,1,1,0.0,6,2.2057840217211457,0.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,0,1,1,3,0.0,3.75,1.6854752972273344,0.3333333333333333,5
riscv,RSA-4096,riscv64-linux-gnu-gcc,O2,rsa4096_riscv_riscv64-linux-gnu-gcc_O2.elf,rsa_generate,00100c38,RSA-4096,10,25,17,15,15,0.6,11.6,1,15,4,21,15,0.04,116,1.2587455812592645,0.031731032125768964,68,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,8,0,112,15,14,62,0.1297071129707113,6.217925252508351,2.2966476092059827,0.14655172413793102,52
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O2,rsa4096_riscv_riscv64-linux-gnu-gcc_O2.elf,__umodti3,00100d8a,Non-Crypto,69,106,39,11,8,0.10377358490566038,3.782608695652174,4,66,41,65,11,0.32075471698113206,261,0.35444537503094403,0.10587881547146699,146,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,6,0,0,113,68,115,0.013636363636363636,6.26054286708735,3.0792283679566226,0.14942528735632185,151
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O3,rsa4096_riscv_riscv64-linux-gnu-gcc_O3.elf,FUN_00100750,00100750,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.8553885422075336,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O3,rsa4096_riscv_riscv64-linux-gnu-gcc_O3.elf,FUN_00100760,00100760,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.688721875540867,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O3,rsa4096_riscv_riscv64-linux-gnu-gcc_O3.elf,FUN_00100770,00100770,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140455,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.8553885422075336,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O3,rsa4096_riscv_riscv64-linux-gnu-gcc_O3.elf,FUN_00100780,00100780,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.688721875540867,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O3,rsa4096_riscv_riscv64-linux-gnu-gcc_O3.elf,FUN_00100790,00100790,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140457,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.8553885422075336,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O3,rsa4096_riscv_riscv64-linux-gnu-gcc_O3.elf,FUN_001007a0,001007a0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8540671423807125,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.688721875540867,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O3,rsa4096_riscv_riscv64-linux-gnu-gcc_O3.elf,FUN_001007b0,001007b0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0.0,3,1.8874004757140455,0.18181818181818182,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,3,0.09090909090909091,2.8553885422075336,1.971747257128181,0.6666666666666666,2
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O3,rsa4096_riscv_riscv64-linux-gnu-gcc_O3.elf,main,001007c0,Non-Crypto,5,15,12,7,7,0.4666666666666667,13.4,1,12,2,13,7,0.13333333333333333,67,1.6935564454118002,0.09905467552376086,62,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,7,0,64,11,11,37,0.11724137931034483,5.991953505526075,2.2174570435743344,0.1791044776119403,42
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O3,rsa4096_riscv_riscv64-linux-gnu-gcc_O3.elf,_start,00100888,Non-Crypto,1,3,4,1,1,0.3333333333333333,12.0,0,3,0,3,1,0.0,12,1.6913153374673024,0.08695652173913043,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,1,4,0.08695652173913043,4.616874605956221,1.9102699414555262,0.3333333333333333,11
riscv,Non-Crypto,riscv64-linux-gnu-gcc,O3,rsa4096_riscv_riscv64-linux-gnu-gcc_O3.elf,_PREINIT_0,001008aa,Non-Crypto,1,0,1,0,0,0.0,3.0,1,1,0,0,0,0.0,3,2.012539086752925,0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,0,0,0,1,1,2,0.0,3.121928094887362,1.9219280948873623,0.3333333333333333,2
