function_name,function_address,architecture,compiler,optimization,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count,algorithm,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,source_file,table_lookup_presence,original_label
mbedtls_des3_crypt_cbc,0002b7c8,mips,gcc,O2,1,1,0,0,19,32,15,7,5,0.21875,6.105263157894737,1,16,116,0.7466858353929348,0.2653054573191873,250,13,0.2514792899408284,0.07692307692307693,0.15976331360946747,0.005917159763313609,0.0,0.0029585798816568047,0,0,88,27,31,87,0.15976331360946747,5.546345568172384,2.2834972018405586,0.12931034482758622,78,unknown,11,21,7,0.46875,unknown,1,unknown
FUN_0002b998,0002b998,mips,gcc,O2,1,1,0,0,5,12,9,7,7,0.5833333333333334,9.6,0,10,48,1.4884486891836386,0.11293460925039871,90,7,0.20149253731343283,0.13432835820895522,0.15671641791044777,0.0,0.0,0.007462686567164179,0,0,48,19,21,27,0.15671641791044777,5.0154212292272335,2.4479484306306007,0.1875,32,unknown,3,9,7,1.0833333333333333,unknown,1,unknown
FUN_0002ba58,0002ba58,mips,gcc,O2,1,1,0,0,13,26,15,10,10,0.38461538461538464,7.0,1,20,91,1.410910788828409,0.09260875550517494,164,13,0.2145748987854251,0.11336032388663968,0.16194331983805668,0.0,0.0,0.004048582995951417,0,0,56,29,31,53,0.16194331983805668,5.351913984667342,2.3795321811802035,0.16483516483516483,51,unknown,8,18,10,0.7307692307692307,unknown,1,unknown
mbedtls_dhm_init,0002bbc4,mips,gcc,O2,1,1,0,0,1,1,2,0,0,0.0,7.0,1,2,7,1.6213341066945957,0.3125,16,0,0.1875,0.25,0.0625,0.0,0.0,0.0625,0,0,16,5,7,3,0.0625,4.249867762256288,2.224601752714581,0.2857142857142857,6,unknown,0,1,0,0.0,unknown,1,unknown
mbedtls_dhm_get_bitlen,0002bbe0,mips,gcc,O2,1,1,0,0,1,1,2,1,1,1.0,6.0,1,2,6,2.2359263506290326,0.125,2,0,0.375,0.0,0.125,0.0,0.0,0.125,0,0,16,1,3,3,0.125,3.7720552088742014,2.1556390622295662,0.3333333333333333,5,unknown,0,1,1,0.0,unknown,1,unknown
mbedtls_dhm_get_len,0002bbf8,mips,gcc,O2,1,1,0,0,1,1,2,1,1,1.0,6.0,0,2,6,2.2359263506290326,0.125,2,0,0.375,0.0,0.125,0.0,0.0,0.125,0,0,16,1,3,3,0.125,3.855388542207535,2.1556390622295662,0.3333333333333333,5,unknown,0,1,1,0.0,unknown,1,unknown
mbedtls_dhm_get_value,0002bc10,mips,gcc,O2,1,1,0,0,10,16,8,6,6,0.375,3.5,2,11,35,1.6131850771669423,0.13523809523809524,42,6,0.2948717948717949,0.11538461538461539,0.10256410256410256,0.0,0.0,0.02564102564102564,0,0,16,11,15,23,0.10256410256410256,4.665571109561034,2.4422319844303515,0.22857142857142856,20,unknown,1,15,6,0.1875,unknown,1,unknown
mbedtls_dhm_read_params,0002bc9c,mips,gcc,O2,1,1,0,0,22,36,16,10,10,0.2777777777777778,5.2272727272727275,2,24,115,1.120288449340532,0.0407695706738769,232,14,0.2323529411764706,0.052941176470588235,0.17058823529411765,0.0,0.0,0.011764705882352941,0,0,48,22,30,85,0.17058823529411765,5.241327830721737,2.3609939034338936,0.1391304347826087,52,unknown,12,24,10,0.3888888888888889,unknown,1,unknown
mbedtls_dhm_make_params,0002be68,mips,gcc,O2,1,1,0,0,9,20,13,11,11,0.55,10.444444444444445,2,12,94,1.3142875874239663,0.07269408002498416,180,11,0.24719101123595505,0.0898876404494382,0.1760299625468165,0.0,0.0,0.0149812734082397,0,0,72,28,36,67,0.1760299625468165,5.507611542881683,2.423340950533229,0.13829787234042554,42,unknown,5,15,11,1.1,unknown,1,unknown
mbedtls_dhm_set_group,0002bfe0,mips,gcc,O2,1,1,0,0,4,6,4,3,3,0.5,7.5,3,5,30,1.464023778550404,0.09385844418739156,54,2,0.2631578947368421,0.08421052631578947,0.15789473684210525,0.0,0.0,0.010526315789473684,0,0,40,9,11,25,0.15789473684210525,4.823551384044129,2.3906211204901813,0.13333333333333333,22,unknown,2,4,3,0.6666666666666666,unknown,1,unknown
mbedtls_dhm_read_public,0002c058,mips,gcc,O2,1,1,0,0,8,11,5,3,3,0.2727272727272727,4.5,3,10,36,1.518754592943052,0.07868589743589743,62,3,0.2222222222222222,0.09259259259259259,0.14814814814814814,0.0,0.0,0.009259259259259259,0,0,40,11,13,24,0.14814814814814814,5.107455549545231,2.429999232118187,0.1388888888888889,26,unknown,3,8,3,0.5454545454545454,unknown,1,unknown
mbedtls_dhm_make_public,0002c0e8,mips,gcc,O2,1,1,0,0,13,19,8,6,6,0.3157894736842105,4.6923076923076925,4,16,61,1.4926268534712719,0.06428264485293664,116,6,0.21465968586387435,0.08376963350785341,0.15706806282722513,0.0,0.0,0.005235602094240838,0,0,56,17,19,41,0.15706806282722513,5.287811249360217,2.355976532073236,0.13114754098360656,35,unknown,6,13,6,0.5263157894736842,unknown,1,unknown
mbedtls_dhm_calc_secret,0002c1dc,mips,gcc,O2,1,1,0,0,38,98,62,60,60,0.6122448979591837,8.31578947368421,3,54,316,1.4344649350314962,0.1440248736974001,660,60,0.1927710843373494,0.1456736035049288,0.1664841182913472,0.0,0.0,0.001095290251916758,0,0,104,134,136,176,0.1664841182913472,5.414644490078027,2.339285007041279,0.1962025316455696,49,unknown,28,70,60,1.2551020408163265,unknown,1,unknown
mbedtls_dhm_free,0002c6cc,mips,gcc,O2,1,1,0,0,3,13,12,10,10,0.7692307692307693,19.666666666666668,1,5,59,1.5311282770202397,0.18660779985283296,72,10,0.30246913580246915,0.037037037037037035,0.16049382716049382,0.0,0.0,0.006172839506172839,0,0,32,7,9,49,0.16049382716049382,4.625750631160596,2.194387956201512,0.2033898305084746,23,unknown,1,12,10,0.0,unknown,1,unknown
mbedtls_dhm_parse_dhm,0002c7b8,mips,gcc,O2,1,1,0,0,25,49,26,17,17,0.3469387755102041,6.04,2,33,151,1.4349556873828615,0.10710987987308894,290,24,0.22538293216630198,0.09846827133479212,0.17286652078774617,0.0,0.0,0.002188183807439825,0,0,96,46,48,103,0.17286652078774617,5.390672614665003,2.361822004577746,0.17218543046357615,62,unknown,11,38,17,0.5918367346938775,unknown,1,unknown
mbedtls_dhm_parse_dhmfile,0002ca14,mips,gcc,O2,1,1,0,0,10,27,19,4,4,0.14814814814814814,10.9,2,19,109,1.634652042566414,0.18052038410672186,282,17,0.15634218289085547,0.18289085545722714,0.12979351032448377,0.0,0.0,0.0029498525073746312,0,0,48,63,65,53,0.12979351032448377,5.123619704892044,2.2833349954431323,0.1743119266055046,48,unknown,4,23,4,1.2222222222222223,unknown,1,unknown
mbedtls_ecdh_gen_public,0002cbd0,mips,gcc,O2,1,1,0,0,3,5,4,0,0,0.0,12.333333333333334,1,5,37,1.389539878296701,0.1164021164021164,74,2,0.23853211009174313,0.11009174311926606,0.1834862385321101,0.0,0.0,0.009174311926605505,0,0,68,13,15,26,0.1834862385321101,5.1239135444583495,2.363618853059902,0.10810810810810811,20,unknown,1,4,0,1.2,unknown,1,unknown
mbedtls_ecdh_compute_shared,0002cc64,mips,gcc,O2,1,1,0,0,5,11,8,3,3,0.2727272727272727,12.0,0,10,60,1.4724223920808248,0.11728915785398455,114,6,0.20930232558139536,0.13372093023255813,0.1744186046511628,0.0,0.0,0.005813953488372093,0,0,96,24,26,36,0.1744186046511628,5.185471533099918,2.4270900491487177,0.13333333333333333,32,unknown,2,9,3,1.2727272727272727,unknown,1,unknown
mbedtls_ecdh_init,0002cd5c,mips,gcc,O2,1,1,0,0,1,1,2,0,0,0.0,7.0,0,2,7,1.6213341066945957,0.3125,16,0,0.1875,0.25,0.0625,0.0,0.0,0.0625,0,0,16,5,7,3,0.0625,4.24986776225629,2.224601752714581,0.2857142857142857,6,unknown,0,1,0,0.0,unknown,1,unknown
mbedtls_ecdh_setup,0002cd78,mips,gcc,O2,1,1,0,0,3,9,8,3,3,0.3333333333333333,16.666666666666668,1,7,50,1.54178980129341,0.0518018018018018,76,6,0.26811594202898553,0.06521739130434782,0.16666666666666666,0.0,0.0,0.007246376811594203,0,0,40,10,12,37,0.16666666666666666,5.1085750543453585,2.3288843637819534,0.16,28,unknown,1,8,3,0.7777777777777778,unknown,1,unknown
mbedtls_ecdh_free,0002ce40,mips,gcc,O2,1,1,0,0,5,9,6,2,2,0.2222222222222222,9.4,2,8,47,1.373651873397662,0.13333333333333333,94,4,0.273972602739726,0.0547945205479452,0.15753424657534246,0.0,0.0,0.00684931506849315,0,0,32,9,11,40,0.15753424657534246,4.7432204605855866,2.2954155130018736,0.1276595744680851,23,unknown,2,7,2,0.2222222222222222,unknown,1,unknown
mbedtls_ecdh_make_params,0002cefc,mips,gcc,O2,1,1,0,0,9,14,7,4,4,0.2857142857142857,8.88888888888889,4,12,80,1.4639258946289395,0.10188045188045187,156,5,0.2336065573770492,0.08196721311475409,0.1762295081967213,0.0,0.0,0.004098360655737705,0,0,80,21,23,58,0.1762295081967213,5.367282247857537,2.336654983802038,0.0875,42,unknown,5,9,4,1.0,unknown,1,unknown
mbedtls_ecdh_read_params,0002d03c,mips,gcc,O2,1,1,0,0,6,10,6,3,3,0.3,8.166666666666666,2,9,49,1.4547232237296814,0.059992784992784993,96,4,0.24161073825503357,0.0738255033557047,0.16778523489932887,0.0,0.0,0.006711409395973154,0,0,48,12,14,38,0.16778523489932887,5.215553237932978,2.40855999878641,0.12244897959183673,31,unknown,3,7,3,0.6,unknown,1,unknown
mbedtls_ecdh_get_params,0002d100,mips,gcc,O2,1,1,0,0,13,20,9,4,4,0.2,4.6923076923076925,3,16,61,1.4743319912719057,0.05824175824175824,102,7,0.23783783783783785,0.06486486486486487,0.15135135135135136,0.0,0.0,0.005405405405405406,0,0,40,13,15,44,0.15135135135135136,5.047822381660966,2.262143553601743,0.14754098360655737,42,unknown,7,13,4,0.2,unknown,1,unknown
mbedtls_ecdh_make_public,0002d1f4,mips,gcc,O2,1,1,0,0,6,9,5,2,2,0.2222222222222222,10.166666666666666,2,8,61,1.3141678937137968,0.05937840069045743,114,3,0.24456521739130435,0.06521739130434782,0.19021739130434784,0.0,0.0,0.005434782608695652,0,0,72,13,15,45,0.19021739130434784,5.208952145298698,2.229240928222196,0.08196721311475409,38,unknown,3,6,2,0.6666666666666666,unknown,1,unknown
mbedtls_ecdh_read_public,0002d2e8,mips,gcc,O2,1,1,0,0,5,6,3,0,0,0.0,6.6,3,6,33,1.6844115132342778,0.16277777777777777,56,1,0.2391304347826087,0.08695652173913043,0.14130434782608695,0.010869565217391304,0.0,0.010869565217391304,0,0,48,9,12,23,0.14130434782608695,5.146922331023608,2.4704473552078197,0.09090909090909091,25,unknown,2,4,0,0.5,unknown,1,unknown
mbedtls_ecdh_calc_secret,0002d36c,mips,gcc,O2,1,1,0,0,11,18,9,5,5,0.2777777777777778,8.0,2,16,88,1.3671515264667218,0.058880672756270847,174,7,0.23843416370106763,0.0711743772241993,0.18505338078291814,0.0,0.0,0.0071174377224199285,0,0,72,22,26,67,0.18505338078291814,5.291967223263682,2.245773649503987,0.10227272727272728,46,unknown,5,13,5,0.6666666666666666,unknown,1,unknown
FUN_0002d4cc,0002d4cc,mips,gcc,O2,1,1,0,0,8,13,7,4,4,0.3076923076923077,9.125,2,12,73,1.399582830059086,0.10753041206273797,144,5,0.22009569377990432,0.11483253588516747,0.1674641148325359,0.0,0.0,0.014354066985645933,0,0,48,27,33,47,0.1674641148325359,5.153154411165364,2.436457509726787,0.0958904109589041,38,unknown,4,9,4,1.0769230769230769,unknown,1,unknown
mbedtls_ecdsa_can_do,0002d5f0,mips,gcc,O2,1,1,0,0,1,0,1,0,0,0.0,3.0,1,1,3,0.741684755789741,0.36363636363636365,10,0,0.0,0.2727272727272727,0.0,0.09090909090909091,0.0,0.0,0,0,16,3,4,0,0.0,3.188721875540867,1.4911148500551858,0.3333333333333333,2,unknown,0,0,0,0.0,unknown,0,unknown
mbedtls_ecdsa_sign_restartable,0002d5fc,mips,gcc,O2,1,1,0,0,30,76,48,36,35,0.47368421052631576,7.933333333333334,1,27,238,1.3966481388618797,0.09781920428386334,500,46,0.19834710743801653,0.10881542699724518,0.1790633608815427,0.0,0.0,0.0013774104683195593,0,0,168,80,82,144,0.1790633608815427,5.417931074998249,2.305922816568498,0.20168067226890757,59,unknown,21,55,36,0.8552631578947368,unknown,1,unknown
mbedtls_ecdsa_sign,0002d9b4,mips,gcc,O2,1,1,0,0,1,1,2,1,1,1.0,23.0,0,2,23,1.6156341020985145,0.04054054054054054,40,0,0.2702702702702703,0.02702702702702703,0.20270270270270271,0.0,0.0,0.013513513513513514,0,0,80,3,5,20,0.20270270270270271,4.4997150771814125,2.081731764040213,0.08695652173913043,13,unknown,0,1,1,0.0,unknown,1,unknown
mbedtls_ecdsa_sign_det_restartable,0002da10,mips,gcc,O2,1,1,0,0,11,27,18,11,11,0.4074074074074074,12.363636363636363,1,22,136,1.520573647636117,0.11393753327234481,300,16,0.2186046511627907,0.09069767441860466,0.1930232558139535,0.0,0.0,0.0069767441860465115,0,0,416,42,48,94,0.1930232558139535,5.67118000534966,2.3096872305099216,0.1323529411764706,47,unknown,6,21,11,0.9629629629629629,unknown,1,unknown
mbedtls_ecdsa_sign_det_ext,0002dc30,mips,gcc,O2,1,1,0,0,1,1,2,1,1,1.0,22.0,0,2,22,1.5990025867378168,0.038461538461538464,40,0,0.2692307692307692,0.02564102564102564,0.20512820512820512,0.0,0.0,0.01282051282051282,0,0,76,3,5,21,0.20512820512820512,4.537698423106661,2.073392277866591,0.09090909090909091,13,unknown,0,1,1,0.0,unknown,1,unknown
mbedtls_ecdsa_verify_restartable,0002dc88,mips,gcc,O2,1,1,0,0,21,61,42,35,35,0.5737704918032787,9.380952380952381,1,34,197,1.4201975286157396,0.11103009597791415,414,40,0.19463087248322147,0.12248322147651007,0.17281879194630873,0.0,0.0,0.0016778523489932886,0,0,152,74,76,116,0.17281879194630873,5.442632885702808,2.3070193030980235,0.2131979695431472,46,unknown,16,45,35,0.9836065573770492,unknown,1,unknown
mbedtls_ecdsa_verify,0002df9c,mips,gcc,O2,1,1,0,0,1,1,2,1,1,1.0,17.0,0,2,17,1.6847927104938931,0.06,30,0,0.28,0.04,0.18,0.0,0.0,0.02,0,0,56,3,5,14,0.18,4.484993916092573,2.1834540899094486,0.11764705882352941,13,unknown,0,1,1,0.0,unknown,1,unknown
mbedtls_ecdsa_write_signature_restartable,0002dfe0,mips,gcc,O2,1,1,0,0,17,36,21,15,15,0.4166666666666667,8.764705882352942,1,27,149,1.1994735554021712,0.19750396308760348,298,19,0.2096069868995633,0.11135371179039301,0.17685589519650655,0.0,0.0,0.002183406113537118,0,0,296,52,54,96,0.17685589519650655,5.504208305373623,2.347661025396203,0.14093959731543623,59,unknown,8,28,15,0.9444444444444444,unknown,1,unknown
mbedtls_ecdsa_write_signature,0002e234,mips,gcc,O2,1,1,0,0,1,1,2,1,1,1.0,22.0,0,2,22,1.5964862950639385,0.038461538461538464,40,0,0.2692307692307692,0.02564102564102564,0.20512820512820512,0.0,0.0,0.01282051282051282,0,0,76,3,5,21,0.20512820512820512,4.537698423106661,2.073392277866591,0.09090909090909091,13,unknown,0,1,1,0.0,unknown,1,unknown
mbedtls_ecdsa_read_signature_restartable,0002e28c,mips,gcc,O2,1,1,0,0,9,21,14,12,12,0.5714285714285714,10.777777777777779,0,14,97,1.4229391409108072,0.1054318488529015,176,12,0.21863799283154123,0.1111111111111111,0.17204301075268819,0.0035842293906810036,0.0,0.0035842293906810036,0,0,112,32,35,61,0.17204301075268819,5.47124054477777,2.392451143916311,0.14432989690721648,43,unknown,5,16,12,1.0952380952380953,unknown,1,unknown
mbedtls_ecdsa_read_signature,0002e410,mips,gcc,O2,1,1,0,0,1,1,2,1,1,1.0,15.0,1,2,15,1.7819770600968017,0.07142857142857142,22,0,0.2857142857142857,0.047619047619047616,0.16666666666666666,0.0,0.0,0.023809523809523808,0,0,44,3,5,12,0.16666666666666666,4.479965739939165,2.229624862379261,0.13333333333333333,12,unknown,0,1,1,0.0,unknown,1,unknown
mbedtls_ecdsa_genkey,0002e44c,mips,gcc,O2,1,1,0,0,3,5,4,0,0,0.0,9.666666666666666,2,5,29,1.4970271555034336,0.13232323232323231,54,2,0.25301204819277107,0.10843373493975904,0.1686746987951807,0.0,0.0,0.012048192771084338,0,0,48,10,12,21,0.1686746987951807,5.067991716725745,2.4187302513517963,0.13793103448275862,20,unknown,1,4,0,0.8,unknown,1,unknown
mbedtls_ecdsa_init,0002e4c0,mips,gcc,O2,1,1,0,0,1,1,2,0,0,0.0,6.0,1,2,6,2.2359263506290326,0.125,2,0,0.375,0.0,0.125,0.0,0.0,0.125,0,0,16,1,3,3,0.125,3.7720552088742014,2.1556390622295662,0.3333333333333333,5,unknown,0,1,0,0.0,unknown,1,unknown
mbedtls_ecdsa_free,0002e4d8,mips,gcc,O2,1,1,0,0,3,3,2,0,0,0.0,3.0,1,4,9,0.948352662508014,0.13675213675213674,12,0,0.2,0.1,0.1,0.0,0.0,0.05,0,0,16,3,5,4,0.1,3.676190626141829,2.521928094887362,0.2222222222222222,8,unknown,1,2,0,0.0,unknown,1,unknown
mbedtls_ecdsa_from_keypair,0002e4fc,mips,gcc,O2,1,1,0,0,7,13,8,4,4,0.3076923076923077,6.0,2,11,42,1.5399571921927548,0.1190909090909091,72,6,0.25396825396825395,0.0873015873015873,0.16666666666666666,0.0,0.0,0.007936507936507936,0,0,40,12,14,32,0.16666666666666666,5.131719412393716,2.4112742224450128,0.19047619047619047,29,unknown,3,10,4,0.46153846153846156,unknown,1,unknown
FUN_0002e5a4,0002e5a4,mips,gcc,O2,1,1,0,0,7,8,3,0,0,0.0,5.857142857142857,3,8,41,1.4321260860514804,0.11001498501498501,78,1,0.22950819672131148,0.07377049180327869,0.13934426229508196,0.0,0.0,0.00819672131147541,0,0,52,10,12,31,0.13934426229508196,4.970123107419353,2.3858130831263216,0.07317073170731707,34,unknown,3,5,0,0.375,unknown,1,unknown
FUN_0002e648,0002e648,mips,gcc,O2,1,1,0,0,13,33,22,11,11,0.3333333333333333,11.384615384615385,1,23,148,1.4098489176847515,0.09656637131283216,304,20,0.20704845814977973,0.10792951541850221,0.1762114537444934,0.0,0.0,0.0022026431718061676,0,0,600,50,52,97,0.1762114537444934,5.521421568067043,2.34836606578622,0.14864864864864866,63,unknown,9,24,11,1.2727272727272727,unknown,1,unknown
FUN_0002e898,0002e898,mips,gcc,O2,1,1,0,0,16,40,26,20,20,0.5,10.6875,1,28,171,1.341956384728291,0.08910469069093689,350,24,0.20866141732283464,0.10433070866141732,0.17913385826771652,0.0,0.0,0.001968503937007874,0,0,156,54,56,108,0.17913385826771652,5.424847264344207,2.330599503889347,0.15204678362573099,57,unknown,11,29,20,1.1,unknown,1,unknown
FUN_0002eb44,0002eb44,mips,gcc,O2,1,1,0,0,6,10,6,3,3,0.3,15.333333333333334,1,9,92,1.3483222191108892,0.0655441583073162,196,4,0.23778501628664495,0.05863192182410423,0.20521172638436483,0.0,0.0,0.003257328990228013,0,0,132,19,21,74,0.20521172638436483,5.223062038315204,2.2137134888039083,0.06521739130434782,39,unknown,3,7,3,1.0,unknown,1,unknown
FUN_0002ecb4,0002ecb4,mips,gcc,O2,1,1,0,0,4,10,8,5,5,0.5,16.0,0,8,64,1.3999147816610666,0.15747889857478897,130,6,0.20994475138121546,0.143646408839779,0.17679558011049723,0.0,0.0,0.0055248618784530384,0,0,76,27,29,38,0.17679558011049723,5.219170289885253,2.4076387064412548,0.125,30,unknown,2,8,5,1.5,unknown,1,unknown
FUN_0002edb4,0002edb4,mips,gcc,O2,1,1,0,0,6,16,12,11,11,0.6875,13.0,0,12,78,1.3854126361737054,0.16475602586713697,158,10,0.19736842105263158,0.14035087719298245,0.17105263157894737,0.0,0.0043859649122807015,0.0043859649122807015,0,0,76,33,35,46,0.17105263157894737,5.222752024493018,2.3946479956082425,0.15384615384615385,36,unknown,4,12,11,1.4375,unknown,1,unknown
FUN_0002eeec,0002eeec,mips,gcc,O2,1,1,0,0,5,15,12,9,9,0.6,19.0,0,11,95,1.5071285948628108,0.13903058295728032,176,10,0.23018867924528302,0.12452830188679245,0.17735849056603772,0.0,0.0,0.0037735849056603774,0,0,96,34,36,61,0.17735849056603772,5.401474662411033,2.3592839528925755,0.12631578947368421,36,unknown,3,12,9,1.3333333333333333,unknown,1,unknown
FUN_0002f068,0002f068,mips,gcc,O2,1,1,0,0,19,45,28,13,13,0.28888888888888886,9.473684210526315,1,29,180,1.2890647493698446,0.10092217058382472,364,26,0.2060931899641577,0.0913978494623656,0.17921146953405018,0.0,0.0,0.0017921146953405018,0,0,168,52,54,118,0.17921146953405018,5.506643254616414,2.311496083796883,0.15555555555555556,60,unknown,13,32,13,0.9111111111111111,unknown,1,unknown
mbedtls_ecjpake_init,0002f338,mips,gcc,O2,1,1,0,0,1,9,10,3,3,0.3333333333333333,48.0,0,4,48,2.0013820471979407,0.014285714285714285,60,8,0.32857142857142857,0.007142857142857143,0.17857142857142858,0.0,0.0,0.007142857142857143,0,0,32,2,4,46,0.17857142857142858,4.675326944416458,2.0288034065465608,0.20833333333333334,18,unknown,0,9,3,0.0,unknown,1,unknown
mbedtls_ecjpake_free,0002f3f8,mips,gcc,O2,1,1,0,0,3,11,10,3,3,0.2727272727272727,17.0,1,6,51,1.5511743109710394,0.18034188034188034,60,8,0.3191489361702128,0.02127659574468085,0.16312056737588654,0.0,0.0,0.0070921985815602835,0,0,32,4,6,45,0.16312056737588654,4.696514345612903,2.1636158218479946,0.19607843137254902,20,unknown,1,10,3,0.0,unknown,1,unknown
mbedtls_ecjpake_setup,0002f4c4,mips,gcc,O2,1,1,0,0,9,15,8,5,5,0.3333333333333333,6.333333333333333,2,13,57,1.4392085411962112,0.09736037624926513,102,6,0.22674418604651161,0.09302325581395349,0.16279069767441862,0.0,0.0,0.005813953488372093,0,0,48,17,19,39,0.16279069767441862,5.121161817189677,2.40368988319773,0.14035087719298245,32,unknown,4,11,5,0.5333333333333333,unknown,1,unknown
mbedtls_ecjpake_set_point_format,0002f5a8,mips,gcc,O2,1,1,0,0,3,2,1,0,0,0.0,2.6666666666666665,3,3,8,1.1112390778236183,0.19444444444444442,24,0,0.041666666666666664,0.25,0.041666666666666664,0.0,0.0,0.0,0,0,16,6,6,1,0.041666666666666664,3.4983203810934294,2.080557653394731,0.125,7,unknown,1,1,0,0.0,unknown,1,unknown
mbedtls_ecjpake_check,0002f5c8,mips,gcc,O2,1,1,0,0,5,4,1,0,0,0.0,2.8,4,5,14,1.3552859550824827,0.12352941176470589,38,0,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0,0,16,6,6,3,0.06666666666666667,3.5155180909664274,1.9366115367188808,0.07142857142857142,9,unknown,2,2,0,0.0,unknown,1,unknown
mbedtls_ecjpake_read_round_one,0002f600,mips,gcc,O2,1,1,0,0,4,6,4,3,3,0.5,21.5,2,5,86,1.3424310374997401,0.09476975962131345,156,2,0.25793650793650796,0.07539682539682539,0.19047619047619047,0.003968253968253968,0.0,0.007936507936507936,1,0,88,21,26,66,0.19047619047619047,5.441209552916069,2.300669477226535,0.046511627906976744,39,unknown,2,4,3,2.3333333333333335,unknown,1,unknown
mbedtls_ecjpake_write_round_one,0002f758,mips,gcc,O2,1,1,0,0,4,6,4,3,3,0.5,25.0,2,5,100,1.3145258198113714,0.06418623130674368,186,2,0.26282051282051283,0.060897435897435896,0.20512820512820512,0.0,0.0,0.00641025641025641,1,0,120,21,25,83,0.20512820512820512,5.406251549383551,2.2042953188623398,0.04,35,unknown,2,4,3,2.5,unknown,1,unknown
mbedtls_ecjpake_read_round_two,0002f8e8,mips,gcc,O2,1,1,0,0,8,19,13,2,2,0.10526315789473684,12.875,0,15,103,1.4553856407091386,0.09556883106411408,176,11,0.24210526315789474,0.09824561403508772,0.17543859649122806,0.0035087719298245615,0.0,0.007017543859649123,1,0,208,30,35,70,0.17543859649122806,5.5653703987532595,2.362179372092352,0.1262135922330097,43,unknown,5,14,2,1.0526315789473684,unknown,1,unknown
mbedtls_ecjpake_write_round_two,0002fa84,mips,gcc,O2,1,1,0,0,14,34,22,13,13,0.38235294117647056,12.357142857142858,0,24,173,1.2581327664399615,0.1364645451845494,348,20,0.23622047244094488,0.08858267716535433,0.18503937007874016,0.0,0.0,0.003937007874015748,1,0,176,47,51,122,0.18503937007874016,5.636900449279539,2.329314606201579,0.12716763005780346,55,unknown,9,25,13,1.0294117647058822,unknown,1,unknown
mbedtls_ecjpake_derive_secret,0002fd38,mips,gcc,O2,1,1,0,0,9,21,14,5,5,0.23809523809523808,10.666666666666666,2,18,96,1.468483917348546,0.12066197286323072,198,12,0.2103448275862069,0.1103448275862069,0.1793103448275862,0.0,0.0,0.006896551724137931,0,0,160,34,38,61,0.1793103448275862,5.448524151955441,2.3513656789352884,0.14583333333333334,44,unknown,4,17,5,0.9047619047619048,unknown,1,unknown
mbedtls_ecjpake_write_shared_key,0002feb8,mips,gcc,O2,1,1,0,0,4,8,6,2,2,0.25,13.75,0,8,55,1.1202600510931746,0.33207947530864196,98,4,0.2389937106918239,0.11320754716981132,0.18238993710691823,0.0,0.0,0.006289308176100629,0,0,96,19,21,38,0.18238993710691823,5.329140937626561,2.3677184201094126,0.10909090909090909,29,unknown,1,7,2,1.125,unknown,1,unknown
FUN_0002ff94,0002ff94,mips,gcc,O2,1,1,0,0,18,32,16,11,11,0.34375,5.277777777777778,2,20,95,1.264616420720552,0.10928435112645639,188,14,0.1978021978021978,0.12454212454212454,0.15384615384615385,0.0,0.0,0.007326007326007326,0,0,40,36,40,54,0.15384615384615385,5.019785795901894,2.4280999148087865,0.16842105263157894,55,unknown,10,22,11,0.6875,unknown,1,unknown
FUN_00030110,00030110,mips,gcc,O2,1,1,0,0,3,4,3,2,2,0.5,10.333333333333334,1,5,31,1.4119227617101817,0.11919191919191918,52,1,0.2619047619047619,0.11904761904761904,0.16666666666666666,0.0,0.0,0.011904761904761904,0,0,40,11,13,22,0.16666666666666666,4.8401952018793715,2.4424152501868184,0.0967741935483871,23,unknown,1,3,2,1.5,unknown,1,unknown
FUN_0003018c,0003018c,mips,gcc,O2,1,1,0,0,4,9,7,6,6,0.6666666666666666,13.75,0,9,55,1.0902114466294999,0.3764626132022547,104,5,0.21768707482993196,0.1564625850340136,0.16326530612244897,0.0,0.0,0.006802721088435374,0,0,56,24,26,32,0.16326530612244897,5.019528984588445,2.444452055432588,0.12727272727272726,31,unknown,1,8,6,1.3333333333333333,unknown,1,unknown
FUN_00030268,00030268,mips,gcc,O2,1,1,0,0,8,15,9,6,6,0.4,10.125,1,9,81,1.243635367408179,0.17826354679802955,154,7,0.24669603524229075,0.09691629955947137,0.1762114537444934,0.004405286343612335,0.0,0.013215859030837005,0,0,68,25,32,56,0.1762114537444934,5.353323883369593,2.4333435377692725,0.1111111111111111,47,unknown,5,10,6,1.0666666666666667,unknown,1,unknown
